,id,encode
10,0,"[-6.03309944e-02  1.87088959e-02  2.75785066e-02 -2.50448622e-02
 -6.34649470e-02 -7.54994750e-02 -6.88294470e-02 -1.04462974e-01
  7.38462433e-02 -1.26671687e-01  2.36247048e-01 -7.63759166e-02
 -1.69973776e-01 -7.75772929e-02 -4.41029966e-02  1.56974673e-01
 -2.35830888e-01 -1.65517867e-01 -7.57860690e-02 -3.02865282e-02
  9.97477472e-02 -4.35786098e-02 -1.67757254e-02  3.09419185e-02
 -4.32025790e-02 -2.90812671e-01 -1.14077449e-01 -3.59280445e-02
  1.15849055e-01 -2.13439353e-02 -6.53014630e-02 -4.43055900e-03
 -2.12467998e-01 -7.88270459e-02  7.92286545e-02  4.93034087e-02
  5.04971631e-02 -6.62296265e-02  2.27429241e-01 -5.21550998e-02
 -2.06479788e-01  1.00818351e-01  9.62991714e-02  2.18098760e-01
  2.71894753e-01  6.18300103e-02 -4.18784097e-03 -1.66884080e-01
  1.60512820e-01 -1.85134530e-01  5.04660606e-02  1.89318582e-01
  1.08584069e-01  8.38642493e-02 -2.32671425e-02 -1.33492783e-01
  3.86310443e-02  1.11206375e-01 -9.11206305e-02  3.11831217e-02
  1.34108350e-01 -6.82390407e-02  2.99994163e-02 -5.59928007e-02
  1.88304275e-01 -1.97536661e-03 -1.31965265e-01 -2.51806855e-01
  9.29382890e-02 -1.63475513e-01 -7.72495344e-02  6.50230572e-02
 -1.62325770e-01 -1.19177639e-01 -3.21266443e-01  1.73809566e-02
  4.57218677e-01  7.37022236e-02 -1.69251561e-01  1.14556596e-01
 -6.93138391e-02 -3.48573998e-02  1.46159485e-01  1.20195240e-01
 -3.18929739e-02 -1.26972478e-02 -1.15838125e-01  3.50794978e-02
  2.72718608e-01 -2.91472208e-02 -4.02705446e-02  1.55029938e-01
 -2.57201549e-02  8.71624202e-02  5.77848069e-02  8.84101391e-02
 -5.37144504e-02  2.70046070e-02 -1.50451958e-01  1.54340994e-02
  8.32141005e-03 -2.64063030e-02  5.03145112e-03  1.07444070e-01
 -1.21252909e-01  1.14766002e-01 -5.77619225e-02  6.40668273e-02
 -3.22306864e-02 -2.86452360e-02 -1.01254031e-01  1.49878310e-02
  1.01854920e-01 -2.19625548e-01  2.22592339e-01  1.65225431e-01
  1.19450785e-01  6.77524954e-02  1.48998275e-01  7.11847171e-02
 -9.59206372e-05  4.42625396e-03 -2.15588227e-01 -4.20185812e-02
  2.75899023e-02  4.33339970e-03  1.50609478e-01  1.99829247e-02]"
11,0,"[-9.65515971e-02  3.75961140e-02  3.66577357e-02 -2.23760083e-02
 -1.02888875e-01 -3.48478369e-02 -9.08321291e-02 -1.26938879e-01
  3.33370790e-02 -9.99672636e-02  1.96536765e-01 -8.73088166e-02
 -2.06522152e-01 -8.60131234e-02 -1.08137717e-02  1.62820101e-01
 -1.28610432e-01 -1.27666354e-01 -7.82787427e-02 -2.31494308e-02
  4.18404266e-02 -1.81153063e-02 -1.22755375e-02  4.13471982e-02
 -4.49627042e-02 -3.14842671e-01 -1.39626920e-01 -3.46168354e-02
  9.27909687e-02  1.36334542e-02 -1.23870283e-01  3.72369550e-02
 -1.66617647e-01 -4.58773971e-02  9.92827788e-02  1.42468646e-01
 -1.08798575e-02 -8.32562372e-02  1.48192585e-01 -7.06928372e-02
 -2.07299635e-01  7.48289376e-02  1.07776158e-01  1.87197894e-01
  2.09259495e-01  8.02076012e-02  4.85289730e-02 -1.31181613e-01
  1.36833951e-01 -1.24164820e-01  9.63663757e-02  1.72542840e-01
  1.02954529e-01  8.93630385e-02 -7.75884278e-03 -1.69604123e-01
  2.84160115e-02  1.77000046e-01 -9.75280032e-02  2.98818722e-02
  1.03442289e-01 -9.87909287e-02 -1.95876397e-02 -8.12157169e-02
  1.75836235e-01  8.36661831e-02 -1.17878519e-01 -2.68666685e-01
  1.36445120e-01 -1.86425745e-01 -7.52240494e-02  5.62712774e-02
 -1.90543383e-01 -1.42640829e-01 -3.07735354e-01  5.77122122e-02
  3.62219006e-01  1.56636104e-01 -1.73152521e-01  7.20681846e-02
 -1.00854393e-02 -3.11626540e-03  1.33445710e-01  1.63202643e-01
 -2.53003091e-04 -2.69482508e-02 -1.26609072e-01 -2.95833647e-02
  2.62128711e-01 -5.79407960e-02 -1.92086620e-03  1.65631577e-01
  1.58948079e-02  7.96705782e-02  7.84543809e-04  3.40984575e-02
 -8.23328421e-02 -1.38941519e-02 -1.46697968e-01 -3.84407230e-02
 -6.97346404e-03 -1.04097193e-02 -1.73839591e-02  1.14418216e-01
 -1.15802757e-01  1.32492945e-01 -3.55585106e-02  6.30064458e-02
 -3.21375802e-02 -5.19252159e-02 -5.97391054e-02 -2.24907976e-02
  1.06722154e-01 -1.90467119e-01  1.99889392e-01  1.77408636e-01
  1.44097790e-01  9.39339399e-02  1.72950968e-01  9.45579559e-02
  4.95089814e-02 -3.85461822e-02 -2.27332532e-01 -5.42469993e-02
  7.86584318e-02 -2.24650968e-02  6.82003126e-02  3.44657861e-02]"
12,0,"[-0.02308533  0.05406511  0.0197515  -0.05790249 -0.07572264 -0.05349736
 -0.10399678 -0.13917491  0.10572125 -0.14588171  0.21009113 -0.04305987
 -0.18103902 -0.01546208 -0.04352533  0.13396898 -0.24246906 -0.09524833
 -0.02405506 -0.01310204  0.06264519 -0.00337107 -0.00516538  0.0463318
 -0.08868788 -0.2540516  -0.16962162 -0.07225905  0.06619745 -0.01779743
 -0.07162961 -0.03799593 -0.13066658 -0.06165924  0.06004925  0.07293926
 -0.01158105 -0.09706504  0.20338663 -0.08596591 -0.19493969  0.09947082
  0.07206834  0.23200455  0.24405     0.07327809 -0.00749448 -0.1601319
  0.17679088 -0.17755632  0.10623162  0.13455729  0.10726349  0.0856378
 -0.03444228 -0.15056561  0.05562501  0.17675903 -0.17847517  0.03250533
  0.13352303 -0.09438004  0.06522884 -0.02662527  0.17272376  0.06670093
 -0.13267297 -0.19964013  0.08554849 -0.22688909 -0.06058348  0.02069658
 -0.14614835 -0.20600465 -0.30694506  0.02816283  0.37498271  0.17013779
 -0.14312533  0.08995286 -0.00817502 -0.02318874  0.16671291  0.12556835
 -0.02466585 -0.03264979 -0.11163487  0.01566453  0.26629597 -0.07916447
 -0.02177469  0.20659791 -0.01654972  0.05364355  0.05769188  0.08000015
 -0.08439611  0.0414568  -0.136814    0.06008257  0.01814801 -0.05231891
  0.00435887  0.10473424 -0.15448627  0.16830112 -0.04285227  0.01251951
 -0.01545583 -0.06629006 -0.11957226 -0.03131675  0.20149879 -0.2153496
  0.20247942  0.16705357  0.10362522  0.16207072  0.12778506  0.09548694
 -0.00423481 -0.03584607 -0.2367482  -0.03012939  0.07022485 -0.01315364
  0.17390543  0.03529949]"
13,0,"[-0.02308533  0.05406511  0.0197515  -0.05790249 -0.07572264 -0.05349736
 -0.10399678 -0.13917491  0.10572125 -0.14588171  0.21009113 -0.04305987
 -0.18103902 -0.01546208 -0.04352533  0.13396898 -0.24246906 -0.09524833
 -0.02405506 -0.01310204  0.06264519 -0.00337107 -0.00516538  0.0463318
 -0.08868788 -0.2540516  -0.16962162 -0.07225905  0.06619745 -0.01779743
 -0.07162961 -0.03799593 -0.13066658 -0.06165924  0.06004925  0.07293926
 -0.01158105 -0.09706504  0.20338663 -0.08596591 -0.19493969  0.09947082
  0.07206834  0.23200455  0.24405     0.07327809 -0.00749448 -0.1601319
  0.17679088 -0.17755632  0.10623162  0.13455729  0.10726349  0.0856378
 -0.03444228 -0.15056561  0.05562501  0.17675903 -0.17847517  0.03250533
  0.13352303 -0.09438004  0.06522884 -0.02662527  0.17272376  0.06670093
 -0.13267297 -0.19964013  0.08554849 -0.22688909 -0.06058348  0.02069658
 -0.14614835 -0.20600465 -0.30694506  0.02816283  0.37498271  0.17013779
 -0.14312533  0.08995286 -0.00817502 -0.02318874  0.16671291  0.12556835
 -0.02466585 -0.03264979 -0.11163487  0.01566453  0.26629597 -0.07916447
 -0.02177469  0.20659791 -0.01654972  0.05364355  0.05769188  0.08000015
 -0.08439611  0.0414568  -0.136814    0.06008257  0.01814801 -0.05231891
  0.00435887  0.10473424 -0.15448627  0.16830112 -0.04285227  0.01251951
 -0.01545583 -0.06629006 -0.11957226 -0.03131675  0.20149879 -0.2153496
  0.20247942  0.16705357  0.10362522  0.16207072  0.12778506  0.09548694
 -0.00423481 -0.03584607 -0.2367482  -0.03012939  0.07022485 -0.01315364
  0.17390543  0.03529949]"
14,0,"[-1.42077744e-01  3.12764794e-02  4.52956632e-02 -1.35024488e-02
 -4.31706607e-02 -9.78293568e-02 -2.75855474e-02 -1.13226444e-01
  1.29354626e-01 -6.42662942e-02  1.80196628e-01 -5.62381595e-02
 -1.55946210e-01 -3.86113534e-03 -4.23861854e-02  1.42335474e-01
 -1.94517776e-01 -9.42855328e-02 -7.31290802e-02 -4.49981876e-02
  1.03698060e-01 -2.14398839e-02  4.78348043e-03  4.17319350e-02
 -6.57962561e-02 -2.93887019e-01 -1.10205308e-01 -9.88704115e-02
  7.42545426e-02 -1.39985196e-02 -4.44311947e-02 -5.47067970e-02
 -2.18773589e-01 -9.51413959e-02  4.46864925e-02  7.24000335e-02
 -1.14373360e-02 -6.55146688e-02  1.87990338e-01 -6.15369044e-02
 -1.50703982e-01  2.51522437e-02  1.05255447e-01  1.92240924e-01
  2.21680567e-01  1.62148312e-01 -5.99802844e-03 -1.45423457e-01
  1.28476992e-01 -2.07298502e-01  7.05539957e-02  9.62296724e-02
  3.81382257e-02  8.01962614e-02  1.59650408e-02 -1.43219933e-01
  6.84054568e-02  9.61428806e-02 -1.53942302e-01  4.38694656e-02
  1.04223631e-01 -6.99349120e-02 -4.21778411e-02 -2.59802286e-02
  2.36460000e-01  6.08076788e-02 -9.98398662e-02 -1.40295893e-01
  1.10359013e-01 -1.81981027e-01 -8.01579654e-02 -1.25993975e-04
 -1.03470840e-01 -1.46962523e-01 -3.22187722e-01  1.54743399e-02
  4.63858277e-01  8.32773298e-02 -1.46418214e-01  8.63863602e-02
 -5.05358912e-02 -1.38412239e-02  1.67888403e-01  7.42463693e-02
 -4.57334444e-02 -4.21268232e-02 -1.12199225e-01 -2.88412534e-03
  2.57747561e-01 -2.95915790e-02 -1.37149189e-02  1.25229478e-01
 -2.87790410e-02  3.92319597e-02  1.08280405e-02  6.68970421e-02
 -9.21103358e-02  2.07526851e-02 -1.38044029e-01 -4.01855446e-02
  8.53485391e-02  2.24680714e-02 -1.00069847e-02  1.06394656e-01
 -2.04596609e-01  1.13076337e-01 -2.15527304e-02 -2.48893928e-02
  6.38373988e-03 -4.97772060e-02 -1.29595295e-01  2.14832672e-03
  1.19179696e-01 -1.93422154e-01  2.35475346e-01  1.90224886e-01
  4.80388030e-02  1.25886515e-01  8.79040137e-02  5.98782785e-02
  7.80890696e-03  5.34327291e-02 -2.46427581e-01 -6.08367324e-02
  7.57154003e-02  9.01135802e-03  1.26774922e-01  3.34019512e-02]"
15,0,"[-0.05988342  0.07484173  0.01769697 -0.06654029 -0.0572371  -0.06289797
 -0.10391678 -0.10977836  0.11587699 -0.14423379  0.18714513 -0.02950931
 -0.16699894 -0.05759261 -0.0326579   0.1586909  -0.22361733 -0.11877957
 -0.03600975  0.03061589  0.06017493 -0.03774282 -0.01241323  0.04421351
 -0.04009664 -0.29894072 -0.13183293 -0.06278322  0.04320818 -0.02295031
 -0.09152978 -0.01162727 -0.13589783 -0.05299067  0.07998017  0.17114107
  0.01431496 -0.06088819  0.17345881 -0.05883513 -0.21409525  0.03521019
  0.10613687  0.20317051  0.21293202  0.06157739  0.03465561 -0.19028962
  0.20666169 -0.1400741   0.06995312  0.14325456  0.12377758  0.11659256
  0.00619676 -0.14960371  0.11590675  0.12739094 -0.12134659  0.00535463
  0.13590454 -0.04514292  0.01397295  0.00410935  0.20381151  0.0458504
 -0.12134315 -0.26594654  0.12792243 -0.19153458 -0.12300653  0.07311898
 -0.16110946 -0.15524784 -0.33597296 -0.00835945  0.40751147  0.15972535
 -0.16342056  0.06414153 -0.06774049 -0.05562302  0.1409665   0.15477955
 -0.03284138  0.01791064 -0.15589164 -0.00637767  0.29053855 -0.04107133
 -0.02313199  0.11639629  0.03488199  0.11808085  0.00718953  0.06636532
 -0.0943869   0.03964247 -0.19821878 -0.04836332  0.02895668 -0.00437164
 -0.03993796  0.16133045 -0.17488652  0.15578929 -0.02203165  0.01308481
 -0.01838248  0.00483632 -0.1037714  -0.03433557  0.13900188 -0.18167391
  0.18165264  0.19606546  0.14993444  0.06964324  0.15110058  0.08624922
  0.01064777 -0.05080274 -0.24836434 -0.04722704  0.02246983  0.00747765
  0.10503865  0.01587025]"
16,0,"[-0.13111696  0.06440274  0.0330547  -0.01710574 -0.0943657  -0.05704068
 -0.10243324 -0.14292923  0.064034   -0.11117337  0.22865862 -0.08226837
 -0.19011906 -0.07518072 -0.01583821  0.1974504  -0.17142645 -0.16803931
 -0.06060387  0.00249974  0.04083064 -0.02792026  0.01913929  0.05395083
 -0.06388542 -0.33494049 -0.13008162 -0.03723025  0.04721521  0.00544131
 -0.09881633  0.00788223 -0.15632048 -0.0407358   0.12778652  0.13526116
 -0.00702227 -0.10102171  0.18386312 -0.10175125 -0.27974835  0.08722232
  0.14093557  0.19606337  0.18801308  0.10062815  0.01794411 -0.1997301
  0.17397967 -0.12522499  0.08253486  0.1619307   0.12028624  0.04318545
 -0.00309913 -0.18408719  0.02828618  0.12747875 -0.14334796 -0.03445234
  0.08521099 -0.05613963  0.02010549 -0.1118562   0.20303394  0.09206051
 -0.15130402 -0.24682924  0.14636806 -0.16022047 -0.05059562  0.09304256
 -0.17400041 -0.21664697 -0.3224909   0.03388058  0.38588944  0.11005993
 -0.13248873  0.08552279  0.0043807  -0.02131073  0.06411844  0.20018931
 -0.04626105  0.00314811 -0.10954693 -0.01927861  0.27911839 -0.07898092
 -0.01875744  0.16280933  0.00540164  0.0878737   0.00096182  0.08135045
 -0.09732026  0.02816734 -0.17030333 -0.00991601 -0.00710418  0.01536534
  0.00325725  0.1154784  -0.13420577  0.08591954 -0.03065957  0.02329406
 -0.04193674 -0.01165334 -0.07302573 -0.06577197  0.07499799 -0.24075893
  0.20459576  0.17064597  0.15311116  0.12268399  0.17601886  0.07670319
  0.05405984 -0.02928986 -0.22231503 -0.04145191  0.10635041 -0.0179472
  0.10520349  0.04336213]"
17,0,"[-0.08624423  0.03576521  0.07424828  0.01318541 -0.13780834 -0.05427106
 -0.03825976 -0.13023093  0.05044013 -0.15385947  0.13979778 -0.1210539
 -0.21851714 -0.01401357  0.02028421  0.16119321 -0.16888617 -0.07421268
 -0.1264412  -0.09132791  0.03669756  0.07073167 -0.0180273   0.02096542
 -0.11664902 -0.31649122 -0.12634963 -0.01224985  0.0416248  -0.04847166
 -0.08914084  0.07200366 -0.18948396 -0.01456171  0.00242811  0.0984012
 -0.09241723 -0.13533936  0.14092159  0.0207598  -0.20042472  0.03587924
  0.15938906  0.21495353  0.24617487  0.00339098 -0.02310319 -0.03272714
  0.10693648 -0.2769351  -0.00425649  0.13874345  0.0572986   0.11259526
  0.05354367 -0.16435683  0.01982209  0.09642246 -0.19608428  0.02312418
  0.08090258 -0.13437219 -0.01615842 -0.02012687  0.20793305  0.15012698
 -0.05830473 -0.17620324  0.18451311 -0.23362848 -0.04308738  0.05100602
 -0.11839021 -0.16748308 -0.32814452  0.03805631  0.39423433  0.17241131
 -0.0739275   0.06101635 -0.05383982 -0.04800202  0.09137753  0.09443017
 -0.03660868 -0.01450738 -0.10562684  0.09789924  0.22588244 -0.0571656
  0.00321158  0.25259402  0.06684924 -0.0221069   0.03937853 -0.00759428
 -0.11706467 -0.07283869 -0.16448294 -0.0352811   0.02509725 -0.11367224
  0.03240653  0.1519241  -0.15232642  0.15381604 -0.00888529 -0.06072741
 -0.03267036 -0.04679593 -0.11738849  0.00128758  0.10984682 -0.234717
  0.12258833  0.15385377  0.05752382  0.13732862  0.06844679  0.09465908
 -0.0215749  -0.03079115 -0.15434848 -0.05503299  0.04622192  0.01298775
  0.03146326  0.07592387]"
18,0,"[-0.06236985  0.06351692  0.04407154 -0.01967032 -0.10605953 -0.0641802
 -0.0780274  -0.06817804  0.12966472 -0.1009047   0.22111069 -0.03932743
 -0.17734697 -0.0552541   0.02992591  0.1601741  -0.23810215 -0.14439887
 -0.06703923 -0.00755662  0.0535106  -0.03727016  0.03350518  0.10435593
 -0.11322469 -0.34271634 -0.08482465 -0.09240661  0.04885489 -0.002455
 -0.04518897 -0.00772248 -0.13601266  0.00594623  0.11315066  0.0948454
 -0.05976991 -0.11553726  0.25964665 -0.04977961 -0.23476808  0.03621898
  0.05308767  0.15660889  0.21934427  0.07197086  0.03732537 -0.13568178
  0.2064743  -0.20099987  0.10496929  0.23748122  0.08764789  0.09035881
  0.04351008 -0.20443973  0.04632253  0.1510876  -0.16123453 -0.01030337
  0.04236234 -0.04741782  0.03153146 -0.05801279  0.16516876  0.09264874
 -0.14336826 -0.21516773  0.13264669 -0.17485581 -0.08299277  0.0755038
 -0.19011205 -0.22395766 -0.31163543  0.01602449  0.4064135   0.15162395
 -0.13376389  0.02823574 -0.02391107 -0.05888071  0.0297408   0.1525735
 -0.08624155 -0.05320309 -0.10200944  0.02150217  0.21611248 -0.03279898
 -0.03041037  0.19565824 -0.00206372  0.09659939 -0.01821411  0.01388887
 -0.07513251  0.0429574  -0.12458135  0.01037058 -0.00125702 -0.00629916
 -0.0069081   0.09764834 -0.19808222  0.10614669 -0.03319583 -0.00480819
 -0.07071589  0.01221223 -0.16380027 -0.00827104  0.12762827 -0.23562209
  0.24853763  0.1966989   0.17616369  0.13375443  0.13633399  0.02589685
  0.04380833 -0.06613332 -0.21434626 -0.0285526   0.04722465  0.00506077
  0.07522842  0.0413427 ]"
19,0,"[-0.06751084  0.08758522  0.070346   -0.04731538 -0.11749988 -0.05303049
 -0.08583964 -0.10399271  0.10497686 -0.12001432  0.1376766  -0.0907688
 -0.16375756  0.04786168 -0.00076562  0.15830873 -0.20998824 -0.18882276
 -0.05619887 -0.03157062  0.04093194 -0.02496721 -0.00696799  0.10185351
 -0.06083724 -0.31576484 -0.13840398 -0.05900977  0.09151791 -0.06593269
 -0.05543065 -0.00758521 -0.18180026 -0.00053622  0.08045629  0.06907084
  0.00732348 -0.08881521  0.24701123 -0.05711788 -0.22212493  0.09043727
  0.09699706  0.22531416  0.17378776  0.07133226 -0.01065609 -0.10773695
  0.13878036 -0.1475035   0.07548475  0.18912725  0.09669975  0.04096878
  0.00141377 -0.15185685  0.04251667  0.12518844 -0.15512075  0.0691652
  0.12009814 -0.0886518  -0.03635836 -0.05312657  0.16882642  0.0589468
 -0.10124153 -0.25236297  0.10632581 -0.17022048 -0.06519946  0.06361503
 -0.15593509 -0.1558532  -0.24870342  0.00990116  0.41262484  0.10287154
 -0.18571028  0.08251483  0.01017029 -0.06478512  0.0872867   0.14353094
 -0.07885958 -0.01630835 -0.11855771  0.08544856  0.23874934 -0.03247424
  0.00815858  0.16451834  0.00921195  0.0761035  -0.02858464  0.03474933
 -0.08662196  0.01666083 -0.18908474 -0.01854398  0.02350883  0.05959372
 -0.05585379  0.13273543 -0.18171632  0.11416686 -0.01766383 -0.05361255
 -0.0831091   0.02887273 -0.14292738 -0.03815591  0.14378114 -0.21192746
  0.14697301  0.21330024  0.10443286  0.05055726  0.11097971  0.01646771
  0.08498716 -0.02151664 -0.26157725 -0.03402008  0.10627372 -0.03427116
  0.06827646  0.02497337]"
20,0,"[-0.05929685  0.06210495  0.04179087 -0.0305175  -0.11257048 -0.03554597
 -0.08395201 -0.08070486  0.07288013 -0.09021428  0.23164497 -0.1040049
 -0.21341485  0.01621692 -0.01376132  0.19926529 -0.20464407 -0.16403314
 -0.06376033  0.04616595  0.06364723  0.00240339 -0.01197139  0.06343812
 -0.0935179  -0.36045134 -0.14814961 -0.05661822  0.03516559  0.00466126
 -0.077154    0.04968287 -0.15721843 -0.01421999  0.17052791  0.10143425
 -0.00820102 -0.08821605  0.19374445 -0.01231175 -0.25893253  0.0776778
  0.14615156  0.2218648   0.23377036  0.07686801  0.0130818  -0.16039136
  0.14640504 -0.21314996  0.05741744  0.1658164   0.08431283  0.10025046
  0.03161    -0.19022274  0.03576562  0.15191001 -0.12661098  0.00798833
  0.09822065 -0.09648132 -0.00071223 -0.12133704  0.21063147  0.05273703
 -0.1602359  -0.2421186   0.16382378 -0.14813703 -0.07365011  0.09280663
 -0.18487847 -0.17121017 -0.31572202  0.00073681  0.42733061  0.12947451
 -0.19373348  0.07127409 -0.01614092  0.00231346  0.06483977  0.16741329
  0.00432082 -0.03238852 -0.13874969 -0.02266256  0.27480808 -0.07299814
  0.02839747  0.1915749  -0.02218849  0.10926174  0.02574767  0.05576222
 -0.11484796 -0.05126916 -0.21640353 -0.05462039 -0.09161972  0.02230911
 -0.0509416   0.15837061 -0.14255904  0.109014   -0.03603425 -0.00644968
 -0.07250437 -0.01129119 -0.05579552 -0.02655433  0.09988782 -0.24461888
  0.15802936  0.15802732  0.12581733  0.08277116  0.12728858  0.06252682
 -0.01194133 -0.04097886 -0.276346   -0.04397886  0.05675528 -0.01482913
  0.02785007 -0.00458945]"
21,0,"[-1.24934562e-01  6.87164217e-02  8.17601010e-02  2.02983599e-02
 -1.04241379e-01 -5.87428138e-02 -8.56340975e-02 -1.41458020e-01
  4.56017405e-02 -1.32650599e-01  1.66490525e-01 -2.21465379e-02
 -1.68023810e-01  1.02365389e-02 -1.72757097e-02  1.60192326e-01
 -1.37025118e-01 -1.68009996e-01 -1.06850632e-01 -7.32343644e-02
  2.07477547e-02 -4.08581495e-02  1.16075957e-02  1.09064788e-01
 -6.45722002e-02 -2.70684361e-01 -1.82444096e-01 -1.48008680e-02
  6.69531450e-02 -6.18671626e-02 -8.37812051e-02 -1.88578982e-02
 -1.78077072e-01  8.70927703e-03  4.62081060e-02  9.15547013e-02
 -6.57820702e-02 -1.23200372e-01  2.39924848e-01 -4.61785384e-02
 -2.02354938e-01  5.95441237e-02  1.26562655e-01  2.28242770e-01
  2.25426048e-01  5.38216755e-02  1.80568546e-04 -8.55923593e-02
  1.46645144e-01 -1.99288934e-01  8.77246559e-02  2.17634335e-01
  8.82628933e-02  7.89840221e-02  2.89170127e-02 -1.72506824e-01
  3.63453403e-02  1.47398710e-01 -1.38933197e-01  6.83818310e-02
  4.86962646e-02 -1.26559854e-01  2.22982932e-03 -6.13945313e-02
  1.72183916e-01  1.61559105e-01 -1.00056455e-01 -2.14844987e-01
  1.82700664e-01 -2.19060957e-01 -3.37174088e-02  6.41757473e-02
 -1.59765288e-01 -2.13426307e-01 -3.10891032e-01  1.41604953e-02
  4.15894777e-01  2.17593208e-01 -1.12642348e-01  1.00147739e-01
 -3.34286839e-02 -5.05362563e-02  5.83612658e-02  1.52044386e-01
 -1.12223536e-01  2.06500664e-02 -1.39616624e-01  7.35905915e-02
  2.36420467e-01  1.36598572e-02 -1.95582751e-02  2.28143871e-01
  3.19682993e-02  5.55333309e-02  3.56067158e-02  4.01873216e-02
 -1.02603547e-01 -8.28123912e-02 -2.02002540e-01 -4.63614501e-02
 -4.77957241e-02 -9.30760149e-03  1.29340310e-02  1.17424175e-01
 -1.18985571e-01  1.05489656e-01 -2.29388382e-02  1.33660370e-02
 -1.23645842e-01  1.93519704e-02 -1.55891180e-01 -2.64821090e-02
  1.10561728e-01 -2.00510293e-01  1.39409244e-01  1.65866017e-01
  8.37634653e-02  8.97429734e-02  1.77710384e-01  8.33903328e-02
  2.01805122e-02 -8.57012868e-02 -1.77784666e-01 -9.82364267e-03
  6.59638494e-02 -1.46844238e-02  1.16054617e-01  8.50520283e-02]"
22,0,"[-0.10432325  0.01181908  0.01976175 -0.02312361 -0.07259487 -0.05970464
 -0.10074021 -0.14007325  0.10027763 -0.16361731  0.19989526 -0.06645463
 -0.15704373 -0.04388283 -0.04649644  0.16511491 -0.190926   -0.1381871
 -0.06842188 -0.02495863  0.07608526 -0.0615898  -0.02401943  0.05274093
 -0.04561773 -0.28812766 -0.13675833 -0.07089908  0.05032849 -0.02890902
 -0.06282012 -0.00526954 -0.14006707 -0.03794423  0.05106574  0.11432932
  0.03308767 -0.07552743  0.20582798 -0.12064025 -0.22554722  0.09224516
  0.11884649  0.18359083  0.18496893  0.08139996  0.02050668 -0.17108501
  0.18505421 -0.13627866  0.06823937  0.1445221   0.13314492  0.06685124
  0.02673972 -0.13207613  0.07914731  0.09595972 -0.12229358  0.03603022
  0.14035666 -0.07457736  0.00921111 -0.04599677  0.17788298  0.05400521
 -0.10109783 -0.23999961  0.14201893 -0.19787745 -0.09202565  0.06429783
 -0.15298171 -0.1946478  -0.32638207  0.02920166  0.41354871  0.1580455
 -0.15911534  0.1093002  -0.0068354  -0.03150003  0.14800747  0.1418007
 -0.03133977 -0.01318093 -0.12788415  0.00102207  0.27928305 -0.03976619
 -0.02047744  0.13801338  0.03425337  0.04493524  0.01724217  0.07188401
 -0.06272424  0.02536943 -0.16356434  0.01910109  0.04218471  0.00199175
 -0.00637596  0.0860233  -0.13726312  0.10870612 -0.0641934   0.00285864
 -0.04228345  0.02521142 -0.12980512 -0.02391658  0.1258046  -0.20910583
  0.17378466  0.1762286   0.1347148   0.10059071  0.14533868  0.11725117
  0.02826169 -0.01185957 -0.22842056 -0.07702528  0.05970909  0.01193179
  0.11541     0.05574404]"
23,0,"[-0.09431361  0.02308634  0.06316926 -0.00783375 -0.13337861  0.01317407
 -0.11442512 -0.12611187  0.0541249  -0.2026626   0.2125975  -0.07463387
 -0.12982057 -0.03564341 -0.03594557  0.2043201  -0.17273782 -0.14731167
 -0.05678751  0.01832864  0.00247443 -0.04876541 -0.00371908  0.02963955
 -0.1183386  -0.38738111 -0.16958307 -0.04906118  0.05866113  0.00218508
 -0.10485968 -0.0207666  -0.11608881  0.04461901  0.09956767  0.1158684
  0.0026934  -0.08120519  0.15712702 -0.08655191 -0.25806522  0.05693963
  0.12123528  0.20748316  0.18623346  0.07626513  0.04243435 -0.11466949
  0.11023547 -0.16645512  0.05596451  0.09622628  0.07976893  0.07431851
  0.02164389 -0.1414516   0.03048468  0.17466378 -0.1205741   0.02775778
  0.06602629 -0.07653809  0.02151923 -0.04546095  0.24011642  0.12937772
 -0.16008607 -0.2341105   0.14220308 -0.21282451  0.00176894  0.02503818
 -0.11344361 -0.20605326 -0.27245775 -0.00624862  0.40772921  0.20396386
 -0.19592056  0.01746608 -0.02398182 -0.01716807  0.12378431  0.15774916
 -0.02326849 -0.01264931 -0.13434179 -0.02677918  0.28398383 -0.06292612
  0.05609252  0.19519733  0.00220679  0.02142245 -0.00599203  0.06327587
 -0.15323836  0.0064259  -0.13239391 -0.03061746 -0.02928627 -0.0117751
  0.01576196  0.12398385 -0.16897045  0.17615779 -0.07006288 -0.00294224
 -0.00845286  0.02346028 -0.07169528 -0.05414881  0.12859987 -0.22847743
  0.12286942  0.20235497  0.11504438  0.16305603  0.15676449  0.09514771
  0.00869986 -0.03748191 -0.21065697 -0.04244917  0.01029253 -0.08832612
  0.07523486  0.02139109]"
